Viewing,Participant,Congruency,Alignment,FaceGroup,WithCatch,isCorrect,reactionTime,ExpCode,RT.Z,View_D,Con_D,Ali_D,View_Con,View_Ali,Con_Ali,View_Con_Ali
CFS,8231,incongruent,misaligned,M5,TRUE,1,1.012221806,E2,0.7751319393647136,0,1,1,0,0,1,0
CFS,8231,congruent,misaligned,M1,TRUE,1,1.150661978,E2,1.379585521092675,0,0,1,0,0,0,0
CFS,8231,incongruent,aligned,F1,TRUE,1,0.972094948,E2,0.7939552809900254,0,1,0,0,0,0,0
CFS,8231,congruent,aligned,M1,TRUE,1,1.164645588,E2,0.5451675397081486,0,0,0,0,0,0,0
CFS,8231,incongruent,aligned,M1,TRUE,1,0.650216736,E2,-0.8274354828548023,0,1,0,0,0,0,0
CFS,8231,congruent,misaligned,M3,TRUE,1,0.675359376,E2,-0.409884990587317,0,0,1,0,0,0,0
CFS,8231,congruent,misaligned,F3,TRUE,1,0.547483175,E2,-0.8913271074035919,0,0,1,0,0,0,0
CFS,8231,incongruent,misaligned,M2,TRUE,1,0.600656435,E2,-0.7491004298162813,0,1,1,0,0,1,0
CFS,8231,incongruent,misaligned,F1,TRUE,0,0.859781012,E2,-1.1047193934129338,0,1,1,0,0,1,0
CFS,8231,incongruent,aligned,F2,TRUE,1,1.231178125,E2,2.0990298545227466,0,1,0,0,0,0,0
CFS,8231,incongruent,misaligned,M5,TRUE,1,0.604714631,E2,-0.734070900755925,0,1,1,0,0,1,0
CFS,8231,incongruent,misaligned,F4,TRUE,1,0.563493662,E2,-0.8867327612184429,0,1,1,0,0,1,0
CFS,8231,congruent,aligned,M4,TRUE,1,0.639893348,E2,-0.5978839583690709,0,0,0,0,0,0,0
CFS,8231,incongruent,aligned,M3,TRUE,1,0.608545492,E2,-1.0373452177191311,0,1,0,0,0,0,0
CFS,8231,congruent,aligned,M1,TRUE,1,0.785129052,E2,-0.2815215374454371,0,0,0,0,0,0,0
CFS,8231,congruent,aligned,F5,TRUE,1,0.796606527,E2,-0.2565205103075753,0,0,0,0,0,0,0
CFS,8231,incongruent,aligned,F5,TRUE,1,0.710647826,E2,-0.5230271460299551,0,1,0,0,0,0,0
CFS,8231,congruent,aligned,M2,TRUE,1,0.647000631,E2,-0.5824023846640995,0,0,0,0,0,0,0
CFS,8231,incongruent,misaligned,M1,TRUE,1,0.812522628,E2,0.03554602506183806,0,1,1,0,0,1,0
CFS,8231,incongruent,aligned,F2,TRUE,1,0.820340175,E2,0.029523958401566533,0,1,0,0,0,0,0
CFS,8231,incongruent,misaligned,F4,TRUE,1,0.566453054,E2,-0.8757726528192954,0,1,1,0,0,1,0
CFS,8231,congruent,aligned,F1,TRUE,1,2.045195824,E2,2.463242756294264,0,0,0,0,0,0,0
CFS,8231,congruent,misaligned,M5,TRUE,1,0.522524763,E2,-0.9852932294160275,0,0,1,0,0,0,0
CFS,8231,congruent,aligned,F4,TRUE,1,0.737821739,E2,-0.38456958731113744,0,0,0,0,0,0,0
CFS,8231,congruent,misaligned,M3,TRUE,1,0.506738437,E2,-1.0447272925705293,0,0,1,0,0,0,0
CFS,8231,congruent,aligned,M2,TRUE,1,0.649547581,E2,-0.5768544426238184,0,0,0,0,0,0,0
CFS,8231,congruent,aligned,M2,TRUE,1,0.466726886,E2,-0.97508708151501855,0,0,0,0,0,0,0
CFS,8231,incongruent,misaligned,M1,TRUE,1,0.531114895,E2,-1.0066475261940642,0,1,1,0,0,1,0
CFS,8231,incongruent,aligned,F1,TRUE,1,0.675714533,E2,-0.6989959333204886,0,1,0,0,0,0,0
CFS,8231,congruent,misaligned,M4,TRUE,1,0.736946166,E2,-0.17801639960908328,0,0,1,0,0,0,0
CFS,8231,congruent,misaligned,M5,TRUE,0,0.802226856,E2,-0.7174761453711634,0,0,1,0,0,0,0
CFS,8231,incongruent,aligned,M2,TRUE,1,0.492049743,E2,-1.6241669546802688,0,1,0,0,0,0,0
CFS,8231,incongruent,misaligned,M3,TRUE,1,0.643522092,E2,-0.5903474672751012,0,1,1,0,0,1,0
CFS,8231,congruent,aligned,F2,TRUE,1,0.637844869,E2,-0.6023460965196954,0,0,0,0,0,0,0
CFS,8231,congruent,misaligned,M1,TRUE,1,0.699409761,E2,-0.31933750658248333,0,0,1,0,0,0,0
CFS,8231,incongruent,aligned,F2,TRUE,1,0.642516402,E2,-0.8662242233182922,0,1,0,0,0,0,0
CFS,8231,incongruent,aligned,M4,TRUE,1,0.659985347,E2,-0.7782282514843452,0,1,0,0,0,0,0
CFS,8231,incongruent,misaligned,M5,TRUE,1,0.654285736,E2,-0.5504843112586522,0,1,1,0,0,1,0
CFS,8231,incongruent,misaligned,F1,TRUE,1,0.696198298,E2,-0.39526113609092056,0,1,1,0,0,1,0
CFS,8231,incongruent,misaligned,M4,TRUE,1,0.647309743,E2,-0.5763199016338686,0,1,1,0,0,1,0
CFS,8231,incongruent,misaligned,M2,TRUE,1,0.619894758,E2,-0.6778512997592259,0,1,1,0,0,1,0
CFS,8231,congruent,aligned,F3,TRUE,1,0.638065412,E2,-0.6018656945560175,0,0,0,0,0,0,0
CFS,8231,congruent,misaligned,M5,TRUE,1,0.652759727,E2,-0.4949705871938725,0,0,1,0,0,0,0
CFS,8231,congruent,misaligned,F5,TRUE,0,1.18742922,E2,1.614385718948656,0,0,1,0,0,0,0
CFS,8231,incongruent,aligned,F4,TRUE,1,0.606861407,E2,-1.0458284258479544,0,1,0,0,0,0,0
CFS,8231,congruent,misaligned,M1,TRUE,1,0.622895208,E2,-0.6074077501109962,0,0,1,0,0,0,0
CFS,8231,incongruent,misaligned,M1,TRUE,1,0.521057604,E2,-1.0438947038446655,0,1,1,0,0,1,0
CFS,8231,congruent,misaligned,M2,TRUE,1,0.51119979,E2,-1.0279307095051264,0,0,1,0,0,0,0
CFS,8231,incongruent,misaligned,M5,TRUE,1,0.882469963,E2,0.2945959832395557,0,1,1,0,0,1,0
CFS,8231,incongruent,aligned,F3,TRUE,1,0.70626688,E2,-0.5450951988415038,0,1,0,0,0,0,0
monocular,8231,congruent,aligned,F3,TRUE,1,0.661615566,E2,-0.21644312649592334,1,0,0,0,0,0,0
monocular,8231,incongruent,aligned,M4,TRUE,1,0.525098449,E2,-0.46075275620072825,1,1,0,1,0,0,0
monocular,8231,incongruent,aligned,M1,TRUE,1,1.458924394,E2,0.8324130371440556,1,1,0,1,0,0,0
monocular,8231,congruent,misaligned,M5,TRUE,1,0.699489336,E2,0.011200953975765395,1,0,1,0,1,0,0
monocular,8231,incongruent,aligned,F3,TRUE,1,0.50673262,E2,-0.4861858274881401,1,1,0,1,0,0,0
monocular,8231,congruent,aligned,M1,TRUE,1,0.536753259,E2,-0.5788737423801127,1,0,0,0,0,0,0
monocular,8231,congruent,aligned,M2,TRUE,1,0.678232448,E2,-0.16821026165437514,1,0,0,0,0,0,0
monocular,8231,incongruent,aligned,F4,TRUE,1,1.070022997,E2,0.2938608730312884,1,1,0,1,0,0,0
monocular,8231,congruent,misaligned,F2,TRUE,1,0.709981749,E2,0.05432177681868358,1,0,1,0,1,0,0
monocular,8231,incongruent,aligned,M4,TRUE,1,0.770592958,E2,-0.12079100723392996,1,1,0,1,0,0,0
monocular,8231,incongruent,misaligned,F5,TRUE,1,0.718642022,E2,0.3340448653126217,1,1,1,1,1,1,1
monocular,8231,congruent,aligned,M1,TRUE,1,0.646077791,E2,-0.2615437296965353,1,0,0,0,0,0,0
monocular,8231,incongruent,aligned,F1,TRUE,1,0.599249153,E2,-0.3580685734805381,1,1,0,1,0,0,0
monocular,8231,congruent,misaligned,F1,TRUE,1,0.586370407,E2,-0.4536855595068457,1,0,1,0,1,0,0
monocular,8231,congruent,misaligned,F5,TRUE,1,0.481681092,E2,-0.8839287653034001,1,0,1,0,1,0,0
monocular,8231,incongruent,aligned,M2,TRUE,1,0.69753099,E2,-0.22196750411531754,1,1,0,1,0,0,0
monocular,8231,congruent,aligned,M5,TRUE,1,0.69881407,E2,-0.10846917471966434,1,0,0,0,0,0,0
monocular,8231,congruent,misaligned,M2,TRUE,1,0.625888279,E2,-0.2912783841849143,1,0,1,0,1,0,0
monocular,8231,incongruent,aligned,M5,TRUE,1,0.532059583,E2,-0.4511129508174142,1,1,0,1,0,0,0
monocular,8231,incongruent,misaligned,F3,TRUE,1,0.778635643,E2,0.6216208323721447,1,1,1,1,1,1,1
monocular,8231,incongruent,aligned,M2,TRUE,1,0.774370882,E2,-0.11555932341446157,1,1,0,1,0,0,0
monocular,8231,congruent,misaligned,F4,TRUE,1,0.718164277,E2,0.08794963156431884,1,0,1,0,1,0,0
monocular,8231,incongruent,misaligned,M1,TRUE,1,0.810253117,E2,0.7731773730505168,1,1,1,1,1,1,1
monocular,8231,congruent,misaligned,F2,TRUE,1,0.70890626,E2,0.04990182397861653,1,0,1,0,1,0,0
monocular,8231,incongruent,misaligned,F3,TRUE,1,0.803462034,E2,0.7406247078078825,1,1,1,1,1,1,1
monocular,8231,incongruent,aligned,F1,TRUE,1,0.55820498,E2,-0.41490670356668136,1,1,0,1,0,0,0
monocular,8231,incongruent,misaligned,F4,TRUE,1,0.571059823,E2,-0.3733819059135394,1,1,1,1,1,1,1
monocular,8231,congruent,aligned,F5,TRUE,1,0.511272327,E2,-0.6528357738365966,1,0,0,0,0,0,0
monocular,8231,congruent,misaligned,M4,TRUE,1,0.749702713,E2,0.21756360229714375,1,0,1,0,1,0,0
monocular,8231,congruent,misaligned,M5,TRUE,1,0.62524058,E2,-0.2939402422183841,1,0,1,0,1,0,0
monocular,8231,incongruent,misaligned,F2,TRUE,0,0.698957676,E2,NaN,1,1,1,1,1,1,1
monocular,8231,incongruent,aligned,F5,TRUE,1,0.610131036,E2,-0.3429992996633708,1,1,0,1,0,0,0
monocular,8231,incongruent,misaligned,F3,TRUE,1,0.452572979,E2,-0.9413417686317921,1,1,1,1,1,1,1
monocular,8231,incongruent,aligned,F1,TRUE,1,0.717434461,E2,-0.19440510021784402,1,1,0,1,0,0,0
monocular,8231,incongruent,aligned,F3,TRUE,1,0.8784866,E2,0.028620527004164082,1,1,0,1,0,0,0
monocular,8231,incongruent,aligned,F2,TRUE,1,0.550231606,E2,-0.4259482628310737,1,1,0,1,0,0,0
monocular,8231,congruent,misaligned,M3,TRUE,1,0.523415049,E2,-0.7124141131131975,1,0,1,0,1,0,0
monocular,8231,incongruent,aligned,M1,TRUE,1,0.759407584,E2,-0.1362805565659184,1,1,0,1,0,0,0
monocular,8231,congruent,aligned,M5,TRUE,1,0.564274117,E2,-0.4989905353959482,1,0,0,0,0,0,0
monocular,8231,congruent,aligned,F4,TRUE,0,0.957818893,E2,0.8135845194967575,1,0,0,0,0,0,0
monocular,8231,incongruent,aligned,M1,TRUE,1,0.893325842,E2,0.049169966925289,1,1,0,1,0,0,0
monocular,8231,congruent,aligned,M3,TRUE,1,0.795992116,E2,0.17360393371811333,1,0,0,0,0,0,0
monocular,8231,incongruent,misaligned,M5,TRUE,1,0.936568359,E2,1.3786622107219704,1,1,1,1,1,1,1
monocular,8231,incongruent,aligned,M2,TRUE,1,0.621983269,E2,-0.32658628139972395,1,1,0,1,0,0,0
monocular,8231,incongruent,misaligned,M5,TRUE,1,0.56329008,E2,-0.41062572150234944,1,1,1,1,1,1,1
monocular,8231,incongruent,aligned,F1,TRUE,1,0.605466785,E2,-0.3494583725527776,1,1,0,1,0,0,0
monocular,8231,congruent,aligned,F4,TRUE,1,1.123209209,E2,1.1233981141493952,1,0,0,0,0,0,0
monocular,8231,congruent,aligned,F5,TRUE,1,0.677148942,E2,-0.17135529201885685,1,0,0,0,0,0,0
monocular,8231,incongruent,aligned,M5,TRUE,1,0.668975066,E2,-0.2615118585122746,1,1,0,1,0,0,0
monocular,8231,congruent,aligned,F5,TRUE,1,0.813058784,E2,0.22314236643609112,1,0,0,0,0,0,0
monocular,8231,congruent,aligned,F4,TRUE,1,0.487529735,E2,-0.7217520260507018,1,0,0,0,0,0,0
monocular,8231,congruent,aligned,M2,TRUE,1,0.567085943,E2,-0.490828810265087,1,0,0,0,0,0,0
monocular,8231,incongruent,misaligned,F1,TRUE,1,0.371736234,E2,-1.3288280501702756,1,1,1,1,1,1,1
monocular,8231,incongruent,aligned,M4,TRUE,1,0.719697814,E2,-0.1912708001980857,1,1,0,1,0,0,0
monocular,8231,congruent,aligned,F3,TRUE,1,0.50981597,E2,-0.6570630572909801,1,0,0,0,0,0,0
monocular,8231,incongruent,misaligned,F1,TRUE,1,0.612650222,E2,-0.17402072361690135,1,1,1,1,1,1,1
monocular,8231,congruent,aligned,F2,TRUE,1,1.439608988,E2,2.041793501226388,1,0,0,0,0,0,0
monocular,8231,congruent,aligned,F1,TRUE,1,0.529012013,E2,-0.6013438105928602,1,0,0,0,0,0,0
monocular,8231,congruent,misaligned,F4,TRUE,1,0.612090213,E2,-0.34798449740795373,1,0,1,0,1,0,0
monocular,8231,incongruent,aligned,M3,TRUE,1,0.516006377,E2,-0.4733434927978229,1,1,0,1,0,0,0
monocular,8231,incongruent,misaligned,F1,TRUE,1,1.442878373,E2,3.80563010299123,1,1,1,1,1,1,1
monocular,8231,congruent,aligned,F1,TRUE,1,0.636073193,E2,-0.29058349919890175,1,0,0,0,0,0,0
monocular,8231,incongruent,aligned,F5,TRUE,1,0.765923575,E2,-0.12725718693685711,1,1,0,1,0,0,0
monocular,8231,congruent,aligned,M4,TRUE,1,0.47433127,E2,-0.7600624490567088,1,0,0,0,0,0,0
monocular,8231,incongruent,misaligned,F2,TRUE,1,0.586511766,E2,-0.2993139070645681,1,1,1,1,1,1,1
monocular,8231,incongruent,misaligned,F3,TRUE,1,0.622010984,E2,-0.12915045008291942,1,1,1,1,1,1,1
monocular,8231,congruent,aligned,F2,TRUE,1,2.241057153,E2,4.368110858474988,1,0,0,0,0,0,0
monocular,8231,incongruent,misaligned,M3,TRUE,1,0.514347269,E2,-0.6452302672745819,1,1,1,1,1,1,1
monocular,8231,congruent,aligned,F5,TRUE,1,0.536870618,E2,-0.5785330911806315,1,0,0,0,0,0,0
monocular,8231,congruent,aligned,M1,TRUE,1,0.45431523,E2,-0.8181618537454478,1,0,0,0,0,0,0
monocular,8231,congruent,misaligned,F3,TRUE,1,0.415289084,E2,-1.1567809695726754,1,0,1,0,1,0,0
monocular,8231,congruent,aligned,M2,TRUE,1,0.739792892,E2,0.010477688048685563,1,0,0,0,0,0,0
monocular,8231,congruent,aligned,F3,TRUE,1,0.57722843,E2,-0.4613887983165061,1,0,0,0,0,0,0
monocular,8231,congruent,misaligned,M1,TRUE,1,1.129935967,E2,1.780213755767109,1,0,1,0,1,0,0
monocular,8231,congruent,misaligned,M3,TRUE,1,0.774925954,E2,0.3212239239681669,1,0,1,0,1,0,0
monocular,8231,incongruent,misaligned,M4,TRUE,1,0.556194822,E2,-0.44463643208917697,1,1,1,1,1,1,1
monocular,8231,congruent,misaligned,F5,TRUE,1,0.93869436,E2,0.9942653323070376,1,0,1,0,1,0,0
monocular,8231,incongruent,aligned,F4,TRUE,1,0.520065356,E2,-0.4677226029234203,1,1,0,1,0,0,0
monocular,8231,incongruent,misaligned,M2,TRUE,1,0.574276662,E2,-0.3579621734339847,1,1,1,1,1,1,1
monocular,8231,congruent,aligned,F4,TRUE,1,0.490460093,E2,-0.7132462449209237,1,0,0,0,0,0,0
monocular,8231,congruent,aligned,F2,TRUE,1,0.489963285,E2,-0.7146883008443032,1,0,0,0,0,0,0
monocular,8231,congruent,misaligned,F3,TRUE,1,0.534879963,E2,-0.6652965887169229,1,0,1,0,1,0,0
monocular,8231,congruent,aligned,F1,TRUE,1,0.82030288,E2,0.24416938602178712,1,0,0,0,0,0,0
monocular,8231,incongruent,misaligned,M1,TRUE,1,0.661234895,E2,0.05886710827852158,1,1,1,1,1,1,1
monocular,8231,congruent,misaligned,F1,TRUE,1,0.645688762,E2,-0.20990405021166986,1,0,1,0,1,0,0
monocular,8231,congruent,misaligned,F4,TRUE,1,0.739022017,E2,0.17366899006113445,1,0,1,0,1,0,0
monocular,8231,congruent,misaligned,M5,TRUE,1,0.52849707,E2,-0.6915284572373767,1,0,1,0,1,0,0
monocular,8231,incongruent,aligned,F3,TRUE,1,4.817229648,E2,5.4830071883730245,1,1,0,1,0,0,0
monocular,8231,incongruent,misaligned,M1,TRUE,1,0.580939633,E2,-0.32602360568501465,1,1,1,1,1,1,1
monocular,8231,congruent,misaligned,F3,TRUE,1,0.562009591,E2,-0.5538015605682718,1,0,1,0,1,0,0
monocular,8231,congruent,misaligned,F2,TRUE,1,0.533589942,E2,-0.6705982068484855,1,0,1,0,1,0,0
monocular,8231,incongruent,misaligned,F5,TRUE,1,0.668049245,E2,0.09153130254564297,1,1,1,1,1,1,1
monocular,8231,incongruent,aligned,F4,TRUE,1,0.68413608,E2,-0.24051682747656972,1,1,0,1,0,0,0
monocular,8231,incongruent,aligned,M3,TRUE,1,0.619945055,E2,-0.32940880805838996,1,1,0,1,0,0,0
monocular,8231,incongruent,aligned,M5,TRUE,1,0.89680179,E2,0.053983473207817156,1,1,0,1,0,0,0
monocular,8231,congruent,misaligned,M2,TRUE,1,0.558135913,E2,-0.569721271581221,1,0,1,0,1,0,0
monocular,8231,incongruent,misaligned,M4,TRUE,1,0.51498299300000006,E2,-0.6421829608937427,1,1,1,1,1,1,1
monocular,8231,incongruent,aligned,M4,TRUE,1,0.553412079,E2,-0.4215439314754518,1,1,0,1,0,0,0
monocular,8231,incongruent,misaligned,F2,TRUE,1,0.366403413,E2,-1.3543906205013836,1,1,1,1,1,1,1
monocular,8231,congruent,misaligned,F2,TRUE,1,0.418930635,E2,-1.141815234279521,1,0,1,0,1,0,0
monocular,8231,incongruent,misaligned,M2,TRUE,1,0.329841464,E2,-1.529648217325819,1,1,1,1,1,1,1
monocular,8231,congruent,misaligned,M4,TRUE,1,0.758714037,E2,0.25459757206026046,1,0,1,0,1,0,0
monocular,8231,incongruent,aligned,F5,TRUE,1,0.611421496,E2,-0.34121226564636276,1,1,0,1,0,0,0
monocular,8231,incongruent,aligned,M5,TRUE,1,0.540348277,E2,-0.43963473519308593,1,1,0,1,0,0,0
monocular,8231,congruent,misaligned,M1,TRUE,1,1.245753566,E2,2.2561910327358223,1,0,1,0,1,0,0
monocular,8231,incongruent,aligned,F2,TRUE,1,0.71078811,E2,-0.2036089928809065,1,1,0,1,0,0,0
monocular,8231,incongruent,aligned,M3,TRUE,1,2.415571459,E2,2.1571816060465654,1,1,0,1,0,0,0
monocular,8231,incongruent,misaligned,M2,TRUE,1,0.545769373,E2,-0.4946102214392941,1,1,1,1,1,1,1
monocular,8231,incongruent,misaligned,M3,TRUE,1,0.82234129,E2,0.8311213341336096,1,1,1,1,1,1,1
monocular,8231,incongruent,misaligned,F2,TRUE,1,0.384649488,E2,-1.2669291108324543,1,1,1,1,1,1,1
monocular,8231,incongruent,misaligned,M3,TRUE,1,0.632657464,E2,-0.07811716136410918,1,1,1,1,1,1,1
monocular,8231,congruent,misaligned,M1,TRUE,1,0.770519053,E2,0.30311281860972583,1,0,1,0,1,0,0
monocular,8231,congruent,aligned,M5,TRUE,1,0.687734275,E2,-0.1406298565315146,1,0,0,0,0,0,0
monocular,8231,congruent,misaligned,M1,TRUE,1,0.727177702,E2,0.12499223583780002,1,0,1,0,1,0,0
monocular,8231,congruent,aligned,M4,TRUE,0,0.46903027,E2,-1.1164119975139108,1,0,0,0,0,0,0
monocular,8231,congruent,misaligned,F1,TRUE,1,0.576787441,E2,-0.4930688147404803,1,0,1,0,1,0,0
monocular,8231,incongruent,misaligned,F5,TRUE,1,0.810045771,E2,0.7721834719411649,1,1,1,1,1,1,1
monocular,8231,incongruent,aligned,F2,TRUE,1,0.738283648,E2,-0.1655330651327096,1,1,0,1,0,0,0
monocular,8231,congruent,misaligned,M4,TRUE,1,0.871693122,E2,0.7189093666150481,1,0,1,0,1,0,0
monocular,8231,incongruent,misaligned,M5,TRUE,1,1.146439449,E2,2.3846671935615,1,1,1,1,1,1,1
monocular,8231,incongruent,misaligned,M2,TRUE,1,0.743463769,E2,0.45302648000182016,1,1,1,1,1,1,1
monocular,8231,congruent,aligned,M3,TRUE,1,0.659013628,E2,-0.22399562183651084,1,0,0,0,0,0,0
monocular,8231,incongruent,misaligned,F4,TRUE,1,0.731772545,E2,0.3969852710888008,1,1,1,1,1,1,1
monocular,8231,congruent,aligned,M3,TRUE,1,0.761638774,E2,0.07388846955693801,1,0,0,0,0,0,0
monocular,8231,incongruent,misaligned,F1,TRUE,1,0.654080444,E2,0.024572659455287943,1,1,1,1,1,1,1
monocular,8231,incongruent,misaligned,M5,TRUE,1,0.606905887,E2,-0.20155586260674244,1,1,1,1,1,1,1
monocular,8231,incongruent,misaligned,M1,TRUE,1,0.531143831,E2,-0.5647169146895593,1,1,1,1,1,1,1
monocular,8231,incongruent,misaligned,M3,TRUE,1,0.449162383,E2,-0.9576902641318277,1,1,1,1,1,1,1
monocular,8231,incongruent,misaligned,M4,TRUE,1,0.666324786,E2,0.0832652076456621,1,1,1,1,1,1,1
monocular,8231,congruent,misaligned,F5,TRUE,1,0.674794821,E2,-0.09028645473629933,1,0,1,0,1,0,0
monocular,8231,incongruent,aligned,F4,TRUE,1,0.726025962,E2,-0.1825075562845497,1,1,0,1,0,0,0
monocular,8231,congruent,aligned,F1,TRUE,1,0.7561862,E2,0.05806159753723302,1,0,0,0,0,0,0
monocular,8231,incongruent,aligned,F3,TRUE,1,0.520939561,E2,-0.4665120004461343,1,1,0,1,0,0,0
monocular,8231,congruent,aligned,M5,TRUE,1,0.545617115,E2,-0.5531451388777864,1,0,0,0,0,0,0
monocular,8231,congruent,misaligned,M4,TRUE,1,0.611550293,E2,-0.35020341451208886,1,0,1,0,1,0,0
monocular,8231,congruent,aligned,M1,TRUE,1,0.718092277,E2,-0.05251143531835001,1,0,0,0,0,0,0
monocular,8231,incongruent,misaligned,F4,TRUE,1,0.796634682,E2,0.707898189202583,1,1,1,1,1,1,1
monocular,8231,congruent,misaligned,F1,TRUE,1,0.543737317,E2,-0.6288953917099984,1,0,1,0,1,0,0
monocular,8231,congruent,misaligned,M3,TRUE,1,0.57356156,E2,-0.5063262649679289,1,0,1,0,1,0,0
monocular,8231,congruent,misaligned,F3,TRUE,1,1.030838092,E2,1.372949772545648,1,0,1,0,1,0,0
monocular,8231,incongruent,misaligned,M4,TRUE,1,0.616570384,E2,-0.155229652843227,1,1,1,1,1,1,1
monocular,8231,congruent,aligned,F3,TRUE,1,0.674990192,E2,-0.17762137111701087,1,0,0,0,0,0,0
monocular,8231,congruent,misaligned,M2,TRUE,1,0.459188879,E2,-0.9763653413434566,1,0,1,0,1,0,0
monocular,8231,incongruent,misaligned,F5,TRUE,1,0.516046751,E2,-0.6370838981856044,1,1,1,1,1,1,1
monocular,8231,congruent,misaligned,F4,TRUE,1,1.710843538,E2,4.167578078654594,1,0,1,0,1,0,0
monocular,8231,congruent,misaligned,M2,TRUE,1,0.669137687,E2,-0.11353566090199722,1,0,1,0,1,0,0
monocular,8231,incongruent,aligned,M1,TRUE,1,0.87727161,E2,0.0269380041360979,1,1,0,1,0,0,0
monocular,8231,congruent,aligned,F2,TRUE,1,0.957012043,E2,0.6409871874348431,1,0,0,0,0,0,0
monocular,8231,incongruent,aligned,F5,TRUE,1,0.719654115,E2,-0.19133131474290635,1,1,0,1,0,0,0
monocular,8231,congruent,aligned,M4,TRUE,1,0.565737463,E2,-0.4947429653744228,1,0,0,0,0,0,0
monocular,8231,incongruent,aligned,F2,TRUE,1,0.762502714,E2,-0.13199440852796115,1,1,0,1,0,0,0
monocular,8231,congruent,aligned,M2,TRUE,1,0.735726385,E2,-0.0013259272449784086,1,0,0,0,0,0,0
monocular,8231,congruent,aligned,M3,TRUE,1,1.477133174,E2,2.150712791357179,1,0,0,0,0,0,0
monocular,8231,incongruent,misaligned,F4,TRUE,1,0.618660997,E2,-0.14520841983210042,1,1,1,1,1,1,1
monocular,8231,congruent,misaligned,F5,TRUE,1,0.484897002,E2,-0.870712293040178,1,0,1,0,1,0,0
monocular,8231,incongruent,aligned,M2,TRUE,1,1.171811576,E2,0.4348180923297663,1,1,0,1,0,0,0
monocular,8231,congruent,misaligned,M5,TRUE,1,0.774606431,E2,0.31991077563162745,1,0,1,0,1,0,0
monocular,8231,incongruent,aligned,M3,TRUE,1,0.626695763,E2,-0.3200604014166587,1,1,0,1,0,0,0
monocular,8231,congruent,aligned,M4,TRUE,0,0.828465172,E2,0.3028274780171531,1,0,0,0,0,0,0
monocular,8231,congruent,misaligned,M3,TRUE,1,0.566224398,E2,-0.5364799067252435,1,0,1,0,1,0,0
CFS,8232,incongruent,misaligned,F1,TRUE,0,1.581664729,E2,0.587110463676649,0,1,1,0,0,1,0
CFS,8232,congruent,aligned,F5,TRUE,1,0.539746769,E2,-0.5171659109277553,0,0,0,0,0,0,0
CFS,8232,incongruent,misaligned,M2,TRUE,1,0.717906977,E2,0.4608448897782538,0,1,1,0,0,1,0
CFS,8232,congruent,aligned,F3,TRUE,1,0.666616317,E2,0.21344411777402486,0,0,0,0,0,0,0
CFS,8232,congruent,aligned,M1,TRUE,1,0.705838844,E2,0.4393168510577148,0,0,0,0,0,0,0
CFS,8232,congruent,misaligned,F4,TRUE,1,0.430801344,E2,-0.8928782661391446,0,0,1,0,0,0,0
CFS,8232,incongruent,aligned,F1,TRUE,1,0.628743558,E2,-0.16286641106627084,0,1,0,0,0,0,0
CFS,8232,incongruent,aligned,M2,TRUE,1,1.350435456,E2,2.1844133976164417,0,1,0,0,0,0,0
CFS,8232,congruent,misaligned,M1,TRUE,1,0.731537729,E2,0.23863382894437837,0,0,1,0,0,0,0
CFS,8232,congruent,misaligned,F4,TRUE,1,0.641318422,E2,-0.10081374764517717,0,0,1,0,0,0,0
CFS,8232,incongruent,aligned,F5,TRUE,1,0.610791052,E2,-0.2212563624649707,0,1,0,0,0,0,0
CFS,8232,incongruent,aligned,F5,TRUE,1,0.581276118,E2,-0.31725274100932666,0,1,0,0,0,0,0
CFS,8232,incongruent,misaligned,F1,TRUE,1,0.385177774,E2,-1.1851478137174196,0,1,1,0,0,1,0
CFS,8232,congruent,aligned,M5,TRUE,1,0.54053412,E2,-0.5126317532376182,0,0,0,0,0,0,0
CFS,8232,congruent,misaligned,F3,TRUE,1,0.723814959,E2,0.20957712646872625,0,0,1,0,0,0,0
CFS,8232,incongruent,misaligned,F5,TRUE,1,0.649972879,E2,0.12477871759270039,0,1,1,0,0,1,0
CFS,8232,incongruent,misaligned,F3,TRUE,1,0.491142007,E2,-0.6609486969073587,0,1,1,0,0,1,0
CFS,8232,congruent,aligned,M1,TRUE,1,1.050510084,E2,2.424192406451654,0,0,0,0,0,0,0
CFS,8232,incongruent,misaligned,F2,TRUE,1,0.579681678,E2,-0.22294791091711438,0,1,1,0,0,1,0
CFS,8232,incongruent,misaligned,F2,TRUE,1,0.668974773,E2,0.21878002133939364,0,1,1,0,0,1,0
CFS,8232,congruent,aligned,F1,TRUE,1,0.621070743,E2,-0.04884146337566965,0,0,0,0,0,0,0
CFS,8232,incongruent,misaligned,M3,TRUE,1,0.407285261,E2,-1.0757833156014383,0,1,1,0,0,1,0
CFS,8232,congruent,misaligned,M2,TRUE,1,0.718090425,E2,0.18803873010967936,0,0,1,0,0,0,0
CFS,8232,congruent,misaligned,M2,TRUE,1,0.658382695,E2,-0.03660990582102539,0,0,1,0,0,0,0
CFS,8232,incongruent,aligned,M3,TRUE,1,0.603193169,E2,-0.24596823383841596,0,1,0,0,0,0,0
CFS,8232,incongruent,aligned,F4,TRUE,1,0.563211727,E2,-0.3760065947909161,0,1,0,0,0,0,0
CFS,8232,congruent,aligned,M4,TRUE,0,0.639263442,E2,-1.1473399502399049,0,0,0,0,0,0,0
